city,action,venue,primary_type,reviews,website,reason
"scottsdale",hide,"Checo's Taco Shop",mexican_restaurant,192,"https://checostacoshop.getbento.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Blossom Kitchen",restaurant,182,"http://blossomkitchenaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"The Grill Kitchen and Bar",restaurant,176,"https://www.hilton.com/en/hotels/phxrsqq-boulders-resort-and-spa-scottsdale/dining/?SEO_id=GMB--R-PHXRSQQ-3&y_source=1_MjY1ODk0MTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Atlas Bistro",fine_dining_restaurant,170,"http://www.atlasbistrobyob.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"SORRENTO ITALIAN RESTAURANT PIZZERIA",italian_restaurant,170,"https://sorrentoscottsdale.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Giovanna's Pizza",pizza_restaurant,160,"https://giovannapizza.wixsite.com/giovanna","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Veda Indian Cuisine",restaurant,154,"http://vedacuisine.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"SWAN Sushi Seafood Bar",sushi_restaurant,141,"https://www.swansushi.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Ni Hao Bao Dumpling House",restaurant,133,"http://www.nihaobaodumplinghouse.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Hai Noon",japanese_restaurant,132,"https://hainoonaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Ironwood American Kitchen at The Fairmont Scottsdale Princess",restaurant,118,"https://www.fairmont.com/scottsdale/dining/ironwood-american-kitchen/?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Corso Italia Restaurant & Market",italian_restaurant,115,"http://corsoitalia1.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Piñon Grill",restaurant,107,"https://www.millenniumhotels.com/en/scottsdale/the-mccormick-scottsdale/dining-information/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"AGAVE Southwest Bar & Grill",american_restaurant,102,"http://www.marriott.com/hotels/hotel-information/restaurant/phxno-scottsdale-marriott-at-mcdowell-mountains/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Sushiholic Scottsdale",japanese_restaurant,100,"https://sushiholicscottsdale.carrd.co/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Good Fortune Chinese Restaurant",restaurant,99,"http://www.goodfortunescottsdale.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Hashi Sushi",sushi_restaurant,99,"http://www.hashi-scottsdale.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Marketplace Café at Nordstrom",american_restaurant,87,"https://www.nordstrom.com/store-details/nordstrom-scottsdale-fashion-square?utm_source=google&utm_medium=organic&utm_campaign=food&utm_content=32380&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=food","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"bb.q Chicken North Scottsdale",restaurant,86,"https://bbqchicken.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Quill Creek Cafe",restaurant,86,"https://grayhawkgolf.com/dining/quill-creek-cafe/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"La Zozzona",restaurant,84,"https://lazozzona.com/?utm_source=google&utm_medium=lastmile&utm_campaign=scott-r-lazo","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"BLU Seafood Scottsdale",seafood_restaurant,69,"https://blu-seafood.com/bluseafoodscottsdale?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Reserve",fine_dining_restaurant,64,"http://reservescottsdale.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Authentic EthioAfrican Kitchen & Bar",ethiopian_restaurant,62,"https://authenticethioafrican.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Tomato Street North Division",italian_restaurant,4737,"https://tomatostreet.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Atilano's Mexican Food - Downtown",mexican_restaurant,2947,"https://www.atilanosmexicanfood.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"South Hill Grill",american_restaurant,1783,"http://www.southhillgrillspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Tecate Grill",mexican_restaurant,1777,"https://www.tecate2go.com/index.html","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"The Milk Bottle",diner,1656,"http://marylous.org/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Atilano's Mexican Food - Francis",mexican_restaurant,1611,"http://atilanosmexicanfood.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Market Street Pizza",pizza_restaurant,1608,"https://marketstreetpizzeriaspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Gerardo's Authentic Mexican Food",mexican_restaurant,1549,"https://gerardosauthenticmexicanfood.shop/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Casa de Oro",mexican_restaurant,1503,"https://casadeoronorth.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Caruso's Sandwiches and Artisan Pizza",pizza_restaurant,1454,"https://www.ilovecarusos.com/carusos-udistrict-menu","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Red Dragon Northside",chinese_restaurant,1439,"https://www.reddragonspokane.com/","zero-HH cuisine (chinese_restaurant)"
"spokane",hide,"Versalia Pizza Kendall Yards",pizza_restaurant,1423,"https://versaliapizza.com/versaliapizzakendallyards-42rb8l?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"The Barrel Steak & Seafood House",seafood_restaurant,1408,"http://thebarrelspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Cathay Inn",restaurant,1357,"https://cathayinn.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Rancho Chico",mexican_restaurant,1352,"https://ranchochicomexican.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Vieux Carre NOLA Kitchen",cajun_restaurant,1336,"https://vieuxcarrespokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"baba Spokane",mediterranean_restaurant,1245,"https://babaspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Mustard Seed",restaurant,1172,"http://www.mustardseedweb.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Rincón Tapatío",mexican_restaurant,1169,"https://rincontapatiomarket.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Ferraro's Restaurant and Bar | Italian",italian_restaurant,1165,"http://www.ferrarosfamilyitalian.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Rancho Chico",mexican_restaurant,1131,"https://www.ranchochicospokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Tacos El Sol",mexican_restaurant,1131,"https://tacoselsolwa.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Umi Kitchen and Sushi Bar | Japanese",japanese_restaurant,1127,"https://www.umispokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"QQ Sushi & Kitchen",sushi_restaurant,1098,"https://www.qqsushiandkitchen.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Nudo Ramen House",ramen_restaurant,1018,"http://www.nudoramen.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Allie's Vegan Pizzeria & Cafe",vegan_restaurant,1012,"https://order.toasttab.com/online/allies-vegan-pizzeria","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Mamma Mia's Italian Restaurant & Catering",italian_restaurant,915,"http://www.mammamiaspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Elliotts an urban kitchen",american_restaurant,913,"https://www.facebook.com/Elliotts-an-urban-kitchen-177958009611150/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"De Leon’s Taco & Bar #2 GU",mexican_restaurant,907,"http://www.deleonstacoandbar.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Pho Thinh",vietnamese_restaurant,885,"https://phothinhwa.com/","zero-HH cuisine (vietnamese_restaurant)"
"spokane",hide,"Bennidito's Pizza | Italian",pizza_restaurant,821,"http://benniditos.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Indigenous Eats",restaurant,807,"https://www.iespokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Screaming Yak",restaurant,794,"http://www.screamingyak.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Pete's Pizza",pizza_restaurant,792,"http://petesspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Sushi Blossom",sushi_restaurant,776,"https://www.sushiblossomwa.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Taco Time",mexican_restaurant,729,"https://www.tacotime.com/stores/6399?utm_source=gmb&utm_medium=gmb&utm_campaign=gmb&utm_id=gmb","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Pete's Pizza",pizza_restaurant,701,"http://petesspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Red Dragon Spokane",chinese_restaurant,692,"http://www.reddragonspokane.com/","zero-HH cuisine (chinese_restaurant)"
"spokane",hide,"El Comalon Mexican Restaurant",restaurant,691,"https://order.spoton.com/so-el-comalon-mexican-restaurant-25355/spokane-wa/68d1bbcbe28cad7337b5223d","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Happiness Chinese Restaurant",chinese_restaurant,671,"https://happinesswatogo.com/","zero-HH cuisine (chinese_restaurant)"
"spokane",hide,"Lebanon Restaurant & Cafe",mediterranean_restaurant,631,"https://lebanonspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Burrito House",mexican_restaurant,624,"http://www.burritohousespokanewa.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Casa de la Birria Spokane",mexican_restaurant,624,"https://casadelabirriaspokanewa.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Ruins Restaurant",restaurant,580,"https://sites.google.com/view/ruinsspokane","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"DiNardi's Pizza & Pasta",pizza_restaurant,567,"https://www.dinardispizzapasta.com/?utm_source=gbp","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Taco Vado | Mexican",taco_restaurant,555,"https://tacovado.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Rincon Tapatio",mexican_restaurant,554,"https://rincontapatio.net/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Chef Lu's Asian Bistro",asian_restaurant,537,"https://www.chefluasianbistro.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Dave's Hot Chicken",chicken_restaurant,504,"https://restaurants.daveshotchicken.com/wa/spokane/spicy-chicken-sandwich-division-st/?utm_campaign=google_maps&utm_medium=organic&utm_source=google&utm_content=website&utm_keyword=1307","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Rancho Viejo",mexican_restaurant,499,"http://www.ranchoviejomexican.net/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Los Habaneros",mexican_restaurant,492,"https://sites.google.com/view/loshabanerostaqueria/inicio","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Feast World Kitchen",restaurant,489,"https://www.feastworldkitchen.org/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Little noodle spokane",asian_restaurant,487,"https://www.littlenoodlespokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Ferrante's Cafe",italian_restaurant,481,"https://ferrantescafe.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Zozo's Sandwich House",restaurant,480,"http://zozossandwichhouse.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Maracas Mexican Grill South Hill",mexican_restaurant,448,"https://maracassouthhill.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Avocado Roll Sushi",japanese_restaurant,440,"http://www.avocadoroll.app/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Kismet",restaurant,385,"http://www.kismetspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"De Leon's Taco & Bar #3",taco_restaurant,381,"http://www.deleonstacoandbar.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Française Spokane | French",french_restaurant,346,"http://francaisespokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Betty Jean's BBQ",barbecue_restaurant,317,"https://bettyjeansbbq.podia.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Shelby's Burgers",restaurant,309,"https://shelbysburgers.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Cantarito Mexican Restaurant",mexican_restaurant,297,"https://cantaritospokanewa.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Hang 10 Hawaiian BBQ & Catering",restaurant,279,"https://hang10bbq.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Saranac Commons",restaurant,274,"https://www.facebook.com/Saranac-Commons-971182832912566","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Patron Mexican Restaurant",mexican_restaurant,273,"https://www.patronspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"JEWEL OF THE NORTH Neighborhood Gastropub",restaurant,272,"http://www.jotnspokane.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Chan's Dragon Inn | Chinese",chinese_restaurant,208,"http://chans-dragon-inn.edan.io/","zero-HH cuisine (chinese_restaurant)"
"spokane",hide,"Uno Más Tacos & Tequila",mexican_restaurant,194,"https://www.unomastacoshop.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Kindred Public House",restaurant,182,"http://www.kindredpubhouse.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Yo Dumplings",american_restaurant,153,"https://yodumplings.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Gerardo's Authentic Mexican Food",mexican_restaurant,151,"https://m.facebook.com/GerardosAuthenticMexicanFood/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Atilano’s Mexican Food - Divison/Lincoln",restaurant,99,"https://atilanosmexicanfood.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Doña-Magnolia",restaurant,50,"https://www.facebook.com/donamagnoliaspokane","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Mojarra Mia! Mexican Seafood Restaurant",mexican_restaurant,49,"https://mojarramiamexicanseafoodrestaurantwa.com/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"Pizza Rita",pizza_restaurant,35,"https://pizzarita.net/","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"The Bistro - Eat. Drink. Connect.®",bistro,34,"https://www.marriott.com/en-us/hotels/gegch-courtyard-spokane-downtown-at-the-convention-center/dining/?scid=f2ae0541-1279-4f24-b197-a979c79310b0","restaurant w/ working site (alcohol-only policy)"
"spokane",hide,"It's Just Wings",chicken_wings_restaurant,32,"https://locations.itsjustwings.com/wa/spokane/spokane-downtown-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Gyro Bites",greek_restaurant,3041,"https://www.eatgyrobites.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Mandolin Sushi & Japanese steak house",sushi_restaurant,2279,"https://mandolinsushi.cfd/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Ezell's Famous Chicken",chicken_restaurant,1950,"https://www.ezellschicken.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Kizuki Ramen & Izakaya (Tacoma Mall)",ramen_restaurant,1857,"https://www.kizuki.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Alfred's Cafe",restaurant,1445,"http://alfredscafetacoma.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Cuerno Bravo Steakhouse",steak_house,1398,"http://www.cuernobravo.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Vuelve a la Vida - Tacoma",mexican_restaurant,1237,"http://www.vuelvealavidawa.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Tonala Mexican Restaurant",mexican_restaurant,1179,"http://www.tonalamexicanrestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Indo Asian Street Eatery",asian_restaurant,1177,"http://indostreeteatery.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Zen Ramen & Sushi Burrito - Downtown Tacoma",asian_fusion_restaurant,1152,"http://zenramenbrothers.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Salamone’s Pizza",pizza_restaurant,977,"https://www.salamonespizzeria.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Crab King Cajun Boil & Bar",cajun_restaurant,888,"https://www.crabkingwa.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Le Sel Bistro",restaurant,822,"http://www.leselbistro.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Happy Teriyaki #4",sushi_restaurant,815,"https://happyteriyaki4tacoma.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Pho Saigon House",vietnamese_restaurant,769,"http://www.phosaigonhouse.com/","zero-HH cuisine (vietnamese_restaurant)"
"tacoma",hide,"Side Piece Kitchen",brunch_restaurant,766,"http://www.sidepiecekitchen.com/home","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Dickey's Barbecue Pit",restaurant,700,"https://www.dickeys.com/locations/Washington/Tacoma/6th-ave","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Harbor City Tacoma Restaurant",chinese_restaurant,658,"https://harborcitytacoma.com/","zero-HH cuisine (chinese_restaurant)"
"tacoma",hide,"LA ILUSION AL CARBON",mexican_restaurant,652,"https://lailusionalcarbonwa.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"VK Viet Kitchen Tacoma",vietnamese_restaurant,644,"https://vkvietkitchentacoma.com/","zero-HH cuisine (vietnamese_restaurant)"
"tacoma",hide,"Fujiya Japanese Restaurant",sushi_restaurant,638,"https://www.facebook.com/fujiyatacoma/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Manny's Place",restaurant,590,"http://www.mannysplacetacoma.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"La Perla Del Mar",mexican_restaurant,553,"https://www.doordash.com/store/934598?utm_source=mx_share","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Berliner Beerhall",german_restaurant,489,"http://www.berlinerbeerhall.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Chez Lafayette Creole Brasserie",american_restaurant,476,"https://chezlafayette.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Taco Street",taco_restaurant,474,"http://www.tacostreetfood.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Gari of Sushi",japanese_restaurant,464,"http://gariofsushi.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Taquería la Michoacana",mexican_restaurant,461,"https://taquerialamichoacanawa.smartonlineorder.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Souper Pho",restaurant,460,"http://souperphorestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Flying Sushi",sushi_restaurant,394,"https://www.flyingsushiwa.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Sushi Tama Restaurant",sushi_restaurant,392,"http://sushitamarestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Sake Sushi + Grill",japanese_restaurant,362,"https://sakesushigrilltacoma.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Thyme Well Spent Cafe",restaurant,336,"https://www.thymewellspentinc.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Vecindad Mexican Restaurant",mexican_restaurant,316,"https://vecindaddeseattle.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"KIMCHI BOX",restaurant,298,"https://www.clover.com/online-ordering/kimchi-box-tacoma-2","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"The Fuzion Cafe",asian_restaurant,281,"https://fuzioncafe.toast.site/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Zen ramen & sushi burrito",ramen_restaurant,276,"https://www.cdsmnm.com/ordering/restaurant/menu?restaurant_uid=27a9f737-11ad-4d71-b75a-f8b97abc496d&client_is_mobile=true&return_url=https%3A%2F%2Fwww.zenramenbrothers.com%2F","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Joy Teriyaki - 6th Ave",japanese_restaurant,260,"https://www.joyteriyaki6thave.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Lechon Loco",filipino_restaurant,169,"https://www.lechonlocorestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Fresh Rolls Fircrest",vietnamese_restaurant,143,"https://ilovefreshrolls.com/","zero-HH cuisine (vietnamese_restaurant)"
"tacoma",hide,"Adela's Authentic Mexican Restaurant",mexican_restaurant,113,"http://orderadelasauthenticmexicanrestaurant.mobile-webview4.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Sapp Sapp Thai Noodle House",restaurant,72,"http://sappsapptacoma.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"We Be Smok'n bbq",restaurant,31,"https://www.webesmokinbbq.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Boran Royal Thai Cuisine",,,"https://www.boranroyalthaicuisine.com/","restaurant w/ working site (alcohol-only policy)"
"tacoma",hide,"Tower Lanes Entertainment Center",,,"https://www.towerlanes.net/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"El Charro Café Downtown",mexican_restaurant,7164,"https://www.elcharrocafe.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Cheddar's Scratch Kitchen",american_restaurant,5927,"https://www.cheddars.com/locations/az/tucson/tucson/2111?cmpid=br:csk_ag:ie_ch:loc_ca:CSKGMB_sn:gmb_gt:tucson-az-2111_pl:locurl_rd:1090","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"La Chingada Cocina Mexicana",mexican_restaurant,4679,"https://lachingadacocina.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"La Frida Mexican Grill & Seafood",mexican_restaurant,4343,"https://www.lafridamexicangrill.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Rocco's Little Chicago",pizza_restaurant,3582,"http://www.roccoslittlechicago.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"BK Carne Asada & Hot Dogs 12th Ave",taco_restaurant,3440,"http://www.bktacos.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"TACO GIRO | Valencia",taco_restaurant,3375,"https://tacogiro.shop/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Tacos Apson",mexican_restaurant,3238,"http://tacosapson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Angry Crab Shack",seafood_restaurant,3198,"https://www.angrycrabshack.com/grant-rd-tucson-az","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Seis Kitchen",mexican_restaurant,3105,"https://www.seiskitchen.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Baja Cafe on Broadway",southwestern_us_restaurant,3102,"https://www.bajacafetucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Serial Grillers (Speedway Blvd.)",pizza_restaurant,3058,"http://www.serialgrillersaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Taquería Juanitos",mexican_restaurant,2955,"http://juanitostaqueria.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Tohono Chul Botanical Gardens, Galleries, and Bistro",botanical_garden,2933,"https://tohonochul.org/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"TACO GIRO - Craycroft",mexican_restaurant,2696,"https://tacogiro.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Blue Willow Restaurant & Gift Shop",restaurant,2620,"https://www.bluewillowtucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Guillermo's Double L",mexican_restaurant,2607,"https://guillermos-double-l.shop/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Vivace Restaurant",italian_restaurant,2379,"https://www.vivacetucson.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Little Mexico Steakhouse",steak_house,2377,"http://www.littlemexicotucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"El Molinito",mexican_restaurant,2312,"http://el-molinito.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Raijin Ramen",ramen_restaurant,2294,"http://www.raijinramen.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"La Parrilla Suiza",mexican_restaurant,2188,"https://laparrillasuiza.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Charro Steak & Del Rey",steak_house,2170,"http://www.charrosteak.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Zayna Mediterranean Restaurant",mediterranean_restaurant,2057,"http://www.zaynamediterranean.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Miss Saigon",vietnamese_restaurant,1898,"https://www.misssaigontucson.com/","zero-HH cuisine (vietnamese_restaurant)"
"tucson",hide,"Sushi-Ten Japanese restaurant",sushi_restaurant,1874,"http://sushitenaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Baja Cafe on Campbell",restaurant,1858,"http://bajacafetucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"El Charro Cafe Ventana",mexican_restaurant,1816,"http://www.elcharrocafe.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"El Minuto Cafe",mexican_restaurant,1803,"http://www.elminutotucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Main Event Tucson",restaurant,1774,"https://www.mainevent.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Pappoule's",greek_restaurant,1772,"http://www.pappoules.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Daisy Mae's Steak House",steak_house,1738,"http://www.daisymaessteakhouse.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Kingfisher",american_restaurant,1722,"http://kingfishertucson.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"El Molinito",mexican_restaurant,1717,"http://el-molinito.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Barro's Pizza",pizza_restaurant,1710,"https://barrospizza.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Ole' Mexican Grill",mexican_restaurant,1700,"https://www.olemexicangrill.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Barro's Pizza",pizza_restaurant,1688,"https://barrospizza.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Indian Twist",indian_restaurant,1682,"http://indiantwistaz.com/","restaurant w/ working site (alcohol-only policy)"
"tucson",hide,"Micha's Restaurant",mexican_restaurant,1658,"https://www.michascatering.com/","restaurant w/ working site (alcohol-only policy)"
