city,name,primary_type,reviews,rating,action,outcome,website
scottsdale,"Sushiholic Scottsdale",japanese_restaurant,100,4.5,hide,no_hh_found,https://sushiholicscottsdale.carrd.co/
scottsdale,"Hashi Sushi",sushi_restaurant,99,4.8,hide,no_hh_found,http://www.hashi-scottsdale.com/
scottsdale,"Good Fortune Chinese Restaurant",restaurant,99,4.4,hide,no_hh_found,http://www.goodfortunescottsdale.com/
scottsdale,"Marketplace Café at Nordstrom",american_restaurant,87,4.3,hide,no_hh_found,https://www.nordstrom.com/store-details/nordstrom-scottsdale-fashion-square?utm_source=google&utm_medium=organic&utm_campaign=food&utm_content=32380&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=food
scottsdale,"Quill Creek Cafe",restaurant,86,4.4,hide,no_hh_found,https://grayhawkgolf.com/dining/quill-creek-cafe/
scottsdale,"bb.q Chicken North Scottsdale",restaurant,86,4.7,hide,no_hh_found,https://bbqchicken.com/
scottsdale,"La Zozzona",restaurant,84,4.0,hide,no_hh_found,https://lazozzona.com/?utm_source=google&utm_medium=lastmile&utm_campaign=scott-r-lazo
scottsdale,"BLU Seafood Scottsdale",seafood_restaurant,69,4.8,hide,no_hh_found,https://blu-seafood.com/bluseafoodscottsdale?utm_source=google
scottsdale,"Reserve",fine_dining_restaurant,64,4.8,hide,no_hh_found,http://reservescottsdale.com/
scottsdale,"Authentic EthioAfrican Kitchen & Bar",ethiopian_restaurant,62,4.8,hide,no_hh_found,https://authenticethioafrican.com/
spokane,"Tomato Street North Division",italian_restaurant,4737,4.5,hide,no_hh_found,https://tomatostreet.com/
spokane,"Atilano's Mexican Food - Downtown",mexican_restaurant,2947,4.1,hide,no_hh_found,https://www.atilanosmexicanfood.com/
spokane,"South Hill Grill",american_restaurant,1783,4.4,hide,no_hh_found,http://www.southhillgrillspokane.com/
spokane,"Tecate Grill",mexican_restaurant,1777,4.4,hide,no_hh_found,https://www.tecate2go.com/index.html
spokane,"The Milk Bottle",diner,1656,4.6,hide,no_hh_found,http://marylous.org/
spokane,"Atilano's Mexican Food - Francis",mexican_restaurant,1611,4.1,hide,no_hh_found,http://atilanosmexicanfood.com/
spokane,"Market Street Pizza",pizza_restaurant,1608,4.6,hide,no_hh_found,https://marketstreetpizzeriaspokane.com/
spokane,"Gerardo's Authentic Mexican Food",mexican_restaurant,1549,4.3,hide,no_hh_found,https://gerardosauthenticmexicanfood.shop/
spokane,"Casa de Oro",mexican_restaurant,1503,4.4,hide,no_hh_found,https://casadeoronorth.com/
spokane,"Red Dragon Northside",chinese_restaurant,1439,4.3,hide,no_hh_found,https://www.reddragonspokane.com/
spokane,"Versalia Pizza Kendall Yards",pizza_restaurant,1423,4.6,hide,no_hh_found,https://versaliapizza.com/versaliapizzakendallyards-42rb8l?utm_source=google
spokane,"The Barrel Steak & Seafood House",seafood_restaurant,1408,4.5,hide,no_hh_found,http://thebarrelspokane.com/
spokane,"Rancho Chico",mexican_restaurant,1352,4.5,hide,no_hh_found,https://ranchochicomexican.com/
spokane,"Vieux Carre NOLA Kitchen",cajun_restaurant,1336,4.5,hide,no_hh_found,https://vieuxcarrespokane.com/
spokane,"baba Spokane",mediterranean_restaurant,1245,4.5,hide,no_hh_found,https://babaspokane.com/
spokane,"Mustard Seed",restaurant,1172,4.1,hide,no_hh_found,http://www.mustardseedweb.com/
spokane,"Rincón Tapatío",mexican_restaurant,1169,4.7,hide,no_hh_found,https://rincontapatiomarket.com/
spokane,"Ferraro's Restaurant and Bar | Italian",italian_restaurant,1165,4.4,hide,no_hh_found,http://www.ferrarosfamilyitalian.com/
spokane,"Rancho Chico",mexican_restaurant,1131,4.5,hide,no_hh_found,https://www.ranchochicospokane.com/
spokane,"Tacos El Sol",mexican_restaurant,1131,4.6,hide,no_hh_found,https://tacoselsolwa.com/
spokane,"Umi Kitchen and Sushi Bar | Japanese",japanese_restaurant,1127,4.5,hide,no_hh_found,https://www.umispokane.com/
spokane,"QQ Sushi & Kitchen",sushi_restaurant,1098,4.4,hide,no_hh_found,https://www.qqsushiandkitchen.com/
spokane,"Nudo Ramen House",ramen_restaurant,1018,4.4,hide,no_hh_found,http://www.nudoramen.com/
spokane,"Allie's Vegan Pizzeria & Cafe",vegan_restaurant,1012,4.8,hide,no_hh_found,https://order.toasttab.com/online/allies-vegan-pizzeria
spokane,"Elliotts an urban kitchen",american_restaurant,913,4.7,hide,no_hh_found,https://www.facebook.com/Elliotts-an-urban-kitchen-177958009611150/
spokane,"De Leon’s Taco & Bar #2 GU",mexican_restaurant,907,4.3,hide,no_hh_found,http://www.deleonstacoandbar.com/
spokane,"Pho Thinh",vietnamese_restaurant,885,4.3,hide,no_hh_found,https://phothinhwa.com/
spokane,"Bennidito's Pizza | Italian",pizza_restaurant,821,4.2,hide,no_hh_found,http://benniditos.com/
spokane,"Indigenous Eats",restaurant,807,4.9,hide,no_hh_found,https://www.iespokane.com/
spokane,"Screaming Yak",restaurant,794,4.2,hide,no_hh_found,http://www.screamingyak.com/
spokane,"Sushi Blossom",sushi_restaurant,776,4.8,hide,no_hh_found,https://www.sushiblossomwa.com/
spokane,"Red Dragon Spokane",chinese_restaurant,692,3.6,hide,no_hh_found,http://www.reddragonspokane.com/
spokane,"El Comalon Mexican Restaurant",restaurant,691,4.1,hide,no_hh_found,https://order.spoton.com/so-el-comalon-mexican-restaurant-25355/spokane-wa/68d1bbcbe28cad7337b5223d
spokane,"Lebanon Restaurant & Cafe",mediterranean_restaurant,631,4.4,hide,no_hh_found,https://lebanonspokane.com/
spokane,"Burrito House",mexican_restaurant,624,4.5,hide,no_hh_found,http://www.burritohousespokanewa.com/
spokane,"Casa de la Birria Spokane",mexican_restaurant,624,4.3,hide,no_hh_found,https://casadelabirriaspokanewa.com/
spokane,"Ruins Restaurant",restaurant,580,4.4,hide,no_hh_found,https://sites.google.com/view/ruinsspokane
spokane,"DiNardi's Pizza & Pasta",pizza_restaurant,567,4.5,hide,no_hh_found,https://www.dinardispizzapasta.com/?utm_source=gbp
spokane,"Taco Vado | Mexican",taco_restaurant,555,4.7,hide,no_hh_found,https://tacovado.com/
spokane,"Rincon Tapatio",mexican_restaurant,554,4.5,hide,no_hh_found,https://rincontapatio.net/
spokane,"Dave's Hot Chicken",chicken_restaurant,504,4.4,hide,no_hh_found,https://restaurants.daveshotchicken.com/wa/spokane/spicy-chicken-sandwich-division-st/?utm_campaign=google_maps&utm_medium=organic&utm_source=google&utm_content=website&utm_keyword=1307
spokane,"Rancho Viejo",mexican_restaurant,499,4.3,hide,no_hh_found,http://www.ranchoviejomexican.net/
spokane,"Los Habaneros",mexican_restaurant,492,4.7,hide,no_hh_found,https://sites.google.com/view/loshabanerostaqueria/inicio
spokane,"Feast World Kitchen",restaurant,489,4.9,hide,no_hh_found,https://www.feastworldkitchen.org/
spokane,"Little noodle spokane",asian_restaurant,487,4.0,hide,no_hh_found,https://www.littlenoodlespokane.com/
spokane,"Ferrante's Cafe",italian_restaurant,481,4.4,hide,no_hh_found,https://ferrantescafe.com/
spokane,"Zozo's Sandwich House",restaurant,480,4.7,hide,no_hh_found,http://zozossandwichhouse.com/
spokane,"Maracas Mexican Grill South Hill",mexican_restaurant,448,4.4,hide,no_hh_found,https://maracassouthhill.com/
spokane,"Avocado Roll Sushi",japanese_restaurant,440,4.7,hide,no_hh_found,http://www.avocadoroll.app/
spokane,"Kismet",restaurant,385,4.7,hide,no_hh_found,http://www.kismetspokane.com/
spokane,"De Leon's Taco & Bar #3",taco_restaurant,381,4.2,hide,no_hh_found,http://www.deleonstacoandbar.com/
spokane,"Betty Jean's BBQ",barbecue_restaurant,317,4.5,hide,no_hh_found,https://bettyjeansbbq.podia.com/
spokane,"Shelby's Burgers",restaurant,309,4.1,hide,no_hh_found,https://shelbysburgers.com/
spokane,"Cantarito Mexican Restaurant",mexican_restaurant,297,4.7,hide,no_hh_found,https://cantaritospokanewa.com/
spokane,"Hang 10 Hawaiian BBQ & Catering",restaurant,279,4.0,hide,no_hh_found,https://hang10bbq.com/
spokane,"Saranac Commons",restaurant,274,4.7,hide,no_hh_found,https://www.facebook.com/Saranac-Commons-971182832912566
spokane,"Patron Mexican Restaurant",mexican_restaurant,273,4.6,hide,no_hh_found,https://www.patronspokane.com/
spokane,"JEWEL OF THE NORTH Neighborhood Gastropub",restaurant,272,4.7,hide,no_hh_found,http://www.jotnspokane.com/
spokane,"Chan's Dragon Inn | Chinese",chinese_restaurant,208,3.9,hide,no_hh_found,http://chans-dragon-inn.edan.io/
spokane,"Uno Más Tacos & Tequila",mexican_restaurant,194,4.4,hide,no_hh_found,https://www.unomastacoshop.com/
spokane,"Kindred Public House",restaurant,182,4.6,hide,no_hh_found,http://www.kindredpubhouse.com/
spokane,"Gerardo's Authentic Mexican Food",mexican_restaurant,151,4.0,hide,no_hh_found,https://m.facebook.com/GerardosAuthenticMexicanFood/
spokane,"Atilano’s Mexican Food - Divison/Lincoln",restaurant,99,3.6,hide,no_hh_found,https://atilanosmexicanfood.com/
spokane,"Doña-Magnolia",restaurant,50,3.6,hide,no_hh_found,https://www.facebook.com/donamagnoliaspokane
spokane,"Mojarra Mia! Mexican Seafood Restaurant",mexican_restaurant,49,4.2,hide,no_hh_found,https://mojarramiamexicanseafoodrestaurantwa.com/
spokane,"Pizza Rita",pizza_restaurant,35,4.5,hide,no_hh_found,https://pizzarita.net/
spokane,"The Bistro - Eat. Drink. Connect.®",bistro,34,4.5,hide,no_hh_found,https://www.marriott.com/en-us/hotels/gegch-courtyard-spokane-downtown-at-the-convention-center/dining/?scid=f2ae0541-1279-4f24-b197-a979c79310b0
spokane,"It's Just Wings",chicken_wings_restaurant,32,2.6,hide,no_hh_found,https://locations.itsjustwings.com/wa/spokane/spokane-downtown-its-just-wings?utm_source=google&utm_medium=local&utm_campaign=IJW
tacoma,"Gyro Bites",greek_restaurant,3041,4.7,hide,no_hh_found,https://www.eatgyrobites.com/
tacoma,"Ezell's Famous Chicken",chicken_restaurant,1950,3.8,hide,no_hh_found,https://www.ezellschicken.com/
tacoma,"Kizuki Ramen & Izakaya (Tacoma Mall)",ramen_restaurant,1857,4.6,hide,no_hh_found,https://www.kizuki.com/
tacoma,"Alfred's Cafe",restaurant,1445,4.5,hide,no_hh_found,http://alfredscafetacoma.com/
tacoma,"Cuerno Bravo Steakhouse",steak_house,1398,4.6,hide,no_hh_found,http://www.cuernobravo.com/
tacoma,"Vuelve a la Vida - Tacoma",mexican_restaurant,1237,4.3,hide,no_hh_found,http://www.vuelvealavidawa.com/
tacoma,"Tonala Mexican Restaurant",mexican_restaurant,1179,4.5,hide,no_hh_found,http://www.tonalamexicanrestaurant.com/
tacoma,"Indo Asian Street Eatery",asian_restaurant,1177,4.5,hide,no_hh_found,http://indostreeteatery.com/
tacoma,"Zen Ramen & Sushi Burrito - Downtown Tacoma",asian_fusion_restaurant,1152,4.5,hide,no_hh_found,http://zenramenbrothers.com/
tacoma,"Crab King Cajun Boil & Bar",cajun_restaurant,888,4.2,hide,no_hh_found,https://www.crabkingwa.com/
tacoma,"Le Sel Bistro",restaurant,822,4.4,hide,no_hh_found,http://www.leselbistro.com/
tacoma,"Pho Saigon House",vietnamese_restaurant,769,4.6,hide,no_hh_found,http://www.phosaigonhouse.com/
tacoma,"Side Piece Kitchen",brunch_restaurant,766,4.7,hide,no_hh_found,http://www.sidepiecekitchen.com/home
tacoma,"Dickey's Barbecue Pit",restaurant,700,3.7,hide,no_hh_found,https://www.dickeys.com/locations/Washington/Tacoma/6th-ave
tacoma,"Harbor City Tacoma Restaurant",chinese_restaurant,658,4.3,hide,no_hh_found,https://harborcitytacoma.com/
tacoma,"LA ILUSION AL CARBON",mexican_restaurant,652,4.7,hide,no_hh_found,https://lailusionalcarbonwa.com/
tacoma,"VK Viet Kitchen Tacoma",vietnamese_restaurant,644,4.6,hide,no_hh_found,https://vkvietkitchentacoma.com/
tacoma,"Fujiya Japanese Restaurant",sushi_restaurant,638,4.5,hide,no_hh_found,https://www.facebook.com/fujiyatacoma/
tacoma,"Manny's Place",restaurant,590,4.7,hide,no_hh_found,http://www.mannysplacetacoma.com/
tacoma,"La Perla Del Mar",mexican_restaurant,553,4.2,hide,no_hh_found,https://www.doordash.com/store/934598?utm_source=mx_share
tacoma,"Berliner Beerhall",german_restaurant,489,4.6,hide,no_hh_found,http://www.berlinerbeerhall.com/
tacoma,"Chez Lafayette Creole Brasserie",american_restaurant,476,4.6,hide,no_hh_found,https://chezlafayette.com/
tacoma,"Taco Street",taco_restaurant,474,4.5,hide,no_hh_found,http://www.tacostreetfood.com/
tacoma,"Gari of Sushi",japanese_restaurant,464,4.6,hide,no_hh_found,http://gariofsushi.com/
tacoma,"Taquería la Michoacana",mexican_restaurant,461,4.5,hide,no_hh_found,https://taquerialamichoacanawa.smartonlineorder.com/
tacoma,"Souper Pho",restaurant,460,4.7,hide,no_hh_found,http://souperphorestaurant.com/
tacoma,"Flying Sushi",sushi_restaurant,394,4.4,hide,no_hh_found,https://www.flyingsushiwa.com/
tacoma,"Sushi Tama Restaurant",sushi_restaurant,392,4.6,hide,no_hh_found,http://sushitamarestaurant.com/
tacoma,"Sake Sushi + Grill",japanese_restaurant,362,4.5,hide,no_hh_found,https://sakesushigrilltacoma.com/?utm_source=google
tacoma,"Thyme Well Spent Cafe",restaurant,336,5.0,hide,no_hh_found,https://www.thymewellspentinc.com/
tacoma,"Vecindad Mexican Restaurant",mexican_restaurant,316,4.4,hide,no_hh_found,https://vecindaddeseattle.com/
tacoma,"KIMCHI BOX",restaurant,298,4.7,hide,no_hh_found,https://www.clover.com/online-ordering/kimchi-box-tacoma-2
tacoma,"The Fuzion Cafe",asian_restaurant,281,4.6,hide,no_hh_found,https://fuzioncafe.toast.site/
tacoma,"Zen ramen & sushi burrito",ramen_restaurant,276,4.6,hide,no_hh_found,https://www.cdsmnm.com/ordering/restaurant/menu?restaurant_uid=27a9f737-11ad-4d71-b75a-f8b97abc496d&client_is_mobile=true&return_url=https%3A%2F%2Fwww.zenramenbrothers.com%2F
tacoma,"Joy Teriyaki - 6th Ave",japanese_restaurant,260,3.6,hide,no_hh_found,https://www.joyteriyaki6thave.com/
tacoma,"Lechon Loco",filipino_restaurant,169,4.5,hide,no_hh_found,https://www.lechonlocorestaurant.com/
tacoma,"Fresh Rolls Fircrest",vietnamese_restaurant,143,4.4,hide,no_hh_found,https://ilovefreshrolls.com/
tacoma,"Adela's Authentic Mexican Restaurant",mexican_restaurant,113,4.4,hide,no_hh_found,http://orderadelasauthenticmexicanrestaurant.mobile-webview4.com/
tacoma,"Sapp Sapp Thai Noodle House",restaurant,72,4.5,hide,no_hh_found,http://sappsapptacoma.com/
tacoma,"We Be Smok'n bbq",restaurant,31,4.6,hide,no_hh_found,https://www.webesmokinbbq.com/
tacoma,"Tower Lanes Entertainment Center",,0,,hide,no_hh_found,https://www.towerlanes.net/
tucson,"El Charro Café Downtown",mexican_restaurant,7164,4.3,hide,no_hh_found,https://www.elcharrocafe.com/
tucson,"Cheddar's Scratch Kitchen",american_restaurant,5927,4.4,hide,no_hh_found,https://www.cheddars.com/locations/az/tucson/tucson/2111?cmpid=br:csk_ag:ie_ch:loc_ca:CSKGMB_sn:gmb_gt:tucson-az-2111_pl:locurl_rd:1090
tucson,"La Chingada Cocina Mexicana",mexican_restaurant,4679,4.6,hide,no_hh_found,https://lachingadacocina.com/
tucson,"La Frida Mexican Grill & Seafood",mexican_restaurant,4343,4.8,hide,no_hh_found,https://www.lafridamexicangrill.com/
tucson,"BK Carne Asada & Hot Dogs 12th Ave",taco_restaurant,3440,4.4,hide,no_hh_found,http://www.bktacos.com/
tucson,"Tacos Apson",mexican_restaurant,3238,4.4,hide,no_hh_found,http://tacosapson.com/
tucson,"Angry Crab Shack",seafood_restaurant,3198,4.1,hide,no_hh_found,https://www.angrycrabshack.com/grant-rd-tucson-az
tucson,"Baja Cafe on Broadway",southwestern_us_restaurant,3102,4.7,hide,no_hh_found,https://www.bajacafetucson.com/
tucson,"Serial Grillers (Speedway Blvd.)",pizza_restaurant,3058,4.5,hide,no_hh_found,http://www.serialgrillersaz.com/
tucson,"Taquería Juanitos",mexican_restaurant,2955,4.6,hide,no_hh_found,http://juanitostaqueria.com/
tucson,"Tohono Chul Botanical Gardens, Galleries, and Bistro",botanical_garden,2933,4.7,hide,no_hh_found,https://tohonochul.org/
tucson,"TACO GIRO - Craycroft",mexican_restaurant,2696,4.6,hide,no_hh_found,https://tacogiro.com/
tucson,"Blue Willow Restaurant & Gift Shop",restaurant,2620,4.6,hide,no_hh_found,https://www.bluewillowtucson.com/
tucson,"Vivace Restaurant",italian_restaurant,2379,4.7,hide,no_hh_found,https://www.vivacetucson.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb
tucson,"El Molinito",mexican_restaurant,2312,4.1,hide,no_hh_found,http://el-molinito.com/
tucson,"Raijin Ramen",ramen_restaurant,2294,4.7,hide,no_hh_found,http://www.raijinramen.com/
tucson,"La Parrilla Suiza",mexican_restaurant,2188,4.0,hide,no_hh_found,https://laparrillasuiza.com/
tucson,"Zayna Mediterranean Restaurant",mediterranean_restaurant,2057,4.7,hide,no_hh_found,http://www.zaynamediterranean.com/
tucson,"Miss Saigon",vietnamese_restaurant,1898,4.5,hide,no_hh_found,https://www.misssaigontucson.com/
tucson,"Sushi-Ten Japanese restaurant",sushi_restaurant,1874,4.4,hide,no_hh_found,http://sushitenaz.com/
tucson,"El Charro Cafe Ventana",mexican_restaurant,1816,4.3,hide,no_hh_found,http://www.elcharrocafe.com/
tucson,"El Minuto Cafe",mexican_restaurant,1803,4.4,hide,no_hh_found,http://www.elminutotucson.com/
tucson,"Main Event Tucson",restaurant,1774,4.5,hide,no_hh_found,https://www.mainevent.com/
tucson,"Daisy Mae's Steak House",steak_house,1738,4.3,hide,no_hh_found,http://www.daisymaessteakhouse.com/
tucson,"El Molinito",mexican_restaurant,1717,4.1,hide,no_hh_found,http://el-molinito.com/
tucson,"Barro's Pizza",pizza_restaurant,1710,4.6,hide,no_hh_found,https://barrospizza.com/
tucson,"Barro's Pizza",pizza_restaurant,1688,4.5,hide,no_hh_found,https://barrospizza.com/
tucson,"Indian Twist",indian_restaurant,1682,4.6,hide,no_hh_found,http://indiantwistaz.com/
tucson,"Micha's Restaurant",mexican_restaurant,1658,4.1,hide,no_hh_found,https://www.michascatering.com/
tucson,"Piazza Gavi",italian_restaurant,1647,4.5,hide,no_hh_found,http://www.gavicucina.com/
tucson,"Jun Dynasty Chinese Restaurant",chinese_restaurant,1628,4.6,hide,no_hh_found,http://jundynasty.com/
tucson,"Mariscos Chihuahua on Grande",seafood_restaurant,1587,4.4,hide,no_hh_found,http://www.mariscoschihuahua.com/
tucson,"Rudy's ""Country Store"" and Bar-B-Q",barbecue_restaurant,1569,4.2,hide,no_hh_found,http://www.rudys.com/
tucson,"Miss Saigon",vietnamese_restaurant,1539,4.5,hide,no_hh_found,http://www.misssaigontucson.com/
tucson,"Tacotote!",mexican_restaurant,1535,4.2,hide,no_hh_found,http://www.tacotote.com/
tucson,"Laffs Comedy Caffé",comedy_club,1484,4.6,hide,no_hh_found,http://www.laffstucson.com/
tucson,"Serial Grillers",restaurant,1450,4.4,hide,no_hh_found,https://www.serialgrillersaz.com/houghtonordering
tucson,"NYPD New York Pizza Department",pizza_restaurant,1437,4.3,hide,no_hh_found,http://nypizzadepartment.com/
tucson,"Sakura Teppan Steak & Sushi",japanese_restaurant,1431,4.2,hide,no_hh_found,https://sakurateppansteaksushi.shop/
tucson,"Maru Plus Japanese Restaurant",japanese_restaurant,1422,4.3,hide,no_hh_found,http://maruplus.com/
tucson,"Salsa Verde Restaurant",mexican_restaurant,1415,4.4,hide,no_hh_found,http://www.salsaverdemx.com/
tucson,"The Bamboo Terrace",chinese_restaurant,1398,4.3,hide,no_hh_found,https://thebambooterrace.com/
tucson,"Kiwami Ramen",japanese_restaurant,1377,4.6,hide,no_hh_found,http://kiwami-ramenbar.com/
tucson,"Azian",asian_restaurant,1350,3.6,hide,no_hh_found,https://www.aziansushitucson.com/
tucson,"El Molinito",mexican_restaurant,1313,4.1,hide,no_hh_found,http://el-molinito.com/
tucson,"Mama's Famous Pizza & Italian Eats",pizza_restaurant,1302,4.3,hide,no_hh_found,http://www.mamasfamous.com/
tucson,"The Barnyard Crafthouse & Eatery",restaurant,1292,4.2,hide,no_hh_found,https://barnyardaz.com/
tucson,"Angry Crab Shack",seafood_restaurant,1284,4.1,hide,no_hh_found,https://www.angrycrabshack.com/broadway-blvd-tucson
tucson,"Argenziano's",italian_restaurant,1280,4.5,hide,no_hh_found,https://argenzianos.shop/
tucson,"La Parrilla Suiza",mexican_restaurant,1268,4.0,hide,no_hh_found,https://laparrillasuiza.com/
tucson,"Karichimaka Restaurant",mexican_restaurant,1239,4.5,hide,no_hh_found,http://www.karichimaka.com/
tucson,"Teaspoon",brunch_restaurant,1220,4.4,hide,no_hh_found,http://teaspoontucson.com/
tucson,"Shish Kebab House of Tucson",mediterranean_restaurant,1167,4.4,hide,no_hh_found,https://shishkebabaz.com/
tucson,"Ba-Dar Chinese Restaurant",chinese_restaurant,1163,4.4,hide,no_hh_found,https://www.ba-dartucson.com/
tucson,"Upper Crust Pizza",pizza_restaurant,1163,4.5,hide,no_hh_found,http://uppercrustpizzatucson.com/
tucson,"Saigon Blossoms | Miss Saigon Downtown ~ Evolved",vietnamese_restaurant,1081,4.3,hide,no_hh_found,http://www.saigonblossoms.com/
tucson,"Toast 101",brunch_restaurant,1077,3.8,hide,no_hh_found,http://www.toast101.com/
tucson,"JA Ramen",ramen_restaurant,1060,4.4,hide,no_hh_found,https://jaramen.us/
tucson,"Persian Room Fine Dining",persian_restaurant,1009,4.5,hide,no_hh_found,https://www.persianroom.com/
tucson,"Pei Wei Asian Kitchen",chinese_restaurant,999,4.2,hide,no_hh_found,https://www.peiwei.com/arizona/30-williams-center
tucson,"Great Village Chinese Restaurant",chinese_restaurant,998,4.4,hide,no_hh_found,https://www.facebook.com/GreatVillageRestaurant/
tucson,"Gourmet Girls Gluten Free Bakery/Bistro",restaurant,990,4.6,hide,no_hh_found,https://www.gourmetgirlsglutenfree.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb
tucson,"Chariot Pizza",pizza_restaurant,973,4.3,hide,no_hh_found,http://www.chariotpizza.com/
tucson,"Tito and Pep",restaurant,958,4.6,hide,no_hh_found,https://www.titoandpep.com/
tucson,"Kazoku - Sushi & Japanese Cuisine",sushi_restaurant,947,4.6,hide,no_hh_found,https://www.kazokusushitucson.com/
tucson,"Chef Wang 状元楼",chinese_restaurant,936,4.4,hide,no_hh_found,https://chefwang.xyz/?utm_source=google
tucson,"Renee's Tucson",pizza_restaurant,932,4.5,hide,no_hh_found,http://reneestucson.com/
tucson,"Taco Fish",seafood_restaurant,901,4.5,hide,no_hh_found,https://tacofishtucson.com/
tucson,"La Chaiteria",latin_american_restaurant,860,4.8,hide,no_hh_found,https://www.lachaiteria.com/
tucson,"El Torero Restaurant",mexican_restaurant,811,4.5,hide,no_hh_found,http://www.eltorerotucson.com/
tucson,"Plazita México Café",mexican_restaurant,809,4.7,hide,no_hh_found,https://linktr.ee/plazitamexicocafe
tucson,"Fresh Sushi & Pho Restaurant Tucson AZ",sushi_restaurant,782,4.3,hide,no_hh_found,https://freshsushipho.com/
tucson,"Chef Alisah's Restaurant",european_restaurant,772,4.7,hide,no_hh_found,https://www.alisahrestaurant.com/
tucson,"Coronet Restaurant",american_restaurant,765,4.4,hide,no_hh_found,http://www.coronettucson.com/
tucson,"Cielos",american_restaurant,759,4.3,hide,no_hh_found,https://www.cielostucson.com/
tucson,"Delicias Express",mexican_restaurant,746,4.6,hide,no_hh_found,https://deliciasexpress.shop/
tucson,"El Antojo Poblano",mexican_restaurant,745,4.6,hide,no_hh_found,https://elantojopoblanoaz.com/
tucson,"Zio Peppe",italian_restaurant,744,4.5,hide,no_hh_found,https://ziopeppeaz.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb
tucson,"Maru Japanese Noodle Shop",japanese_restaurant,713,4.3,hide,no_hh_found,https://www.marunoodle.com/
tucson,"Zemam's Ethiopian Cuisine",ethiopian_restaurant,709,4.8,hide,no_hh_found,http://zemamsrestaurants.com/
tucson,"Korea House Restaurant",korean_restaurant,709,4.5,hide,no_hh_found,https://koreahouseaz.com/
tucson,"Great Wall China",chinese_restaurant,705,4.0,hide,no_hh_found,https://www.greatwallchinesetucson.com/
tucson,"Ha Long Bay",vietnamese_restaurant,701,4.5,hide,no_hh_found,https://www.orderhalongbay.com/#/
tucson,"Tuk Tuk Thai Campbell",thai_restaurant,689,4.4,hide,no_hh_found,https://tuktukcampbell.com/?utm_source=google
tucson,"China Szechwan",chinese_restaurant,668,4.4,hide,no_hh_found,http://www.chinaszechwan.com/
tucson,"Mariscos Chihuahua",seafood_restaurant,650,4.3,hide,no_hh_found,http://www.mariscoschihuahua.com/
tucson,"Med Cuisine Restaurant & Bar",mediterranean_restaurant,640,4.4,hide,no_hh_found,https://www.medcuisineusa.com/
tucson,"Sinbad's Restaurant",restaurant,634,4.3,hide,no_hh_found,http://www.turkishkebabhouse.us/
tucson,"Jason's Mexican Restaurant",mexican_restaurant,628,4.2,hide,no_hh_found,https://jasonsmexicanrestaurant.shop/
tucson,"Los Olivos",pizza_restaurant,607,4.7,hide,no_hh_found,https://orderlosolivos.com/
tucson,"Arizona Pizza Company",pizza_restaurant,591,4.4,hide,no_hh_found,https://azpizzacompany.com/
tucson,"Perche' No",italian_restaurant,560,4.7,hide,no_hh_found,https://www.perchenobistro.com/
tucson,"Mama's Famous Pizza & Italian Eats",pizza_restaurant,545,3.9,hide,no_hh_found,https://mamasfamous.com/
tucson,"KUKAI",japanese_restaurant,529,4.6,hide,no_hh_found,http://eatkukai.com/
tucson,"Midtown Vegan Deli & Market",vegan_restaurant,529,4.8,hide,no_hh_found,https://www.midtownvegandeli.com/
tucson,"Ginza Sushi & Izakaya",sushi_restaurant,517,4.6,hide,no_hh_found,http://ginzatucson.com/
tucson,"Flower Child",american_restaurant,515,4.4,hide,no_hh_found,https://www.iamaflowerchild.com/locations/flower-child-tucson/?utm_source=google&utm_medium=organic&utm_campaign=maps
tucson,"Maria Bonita Mexican Kitchen",mexican_restaurant,499,4.3,hide,no_hh_found,https://mariabonitamexicankitchenaz.com/
tucson,"Frankie's South Philly Cheesesteaks",american_restaurant,486,4.4,hide,no_hh_found,http://frankiescheesesteaks.com/
tucson,"The Blacktop Grill (Award-Winning Street Food)",mexican_restaurant,480,4.6,hide,no_hh_found,https://theblacktopgrill.com/?utm_source=google
tucson,"O Sushi Restaurant",sushi_restaurant,473,4.6,hide,no_hh_found,https://www.facebook.com/osushitucson
tucson,"Penelope Pizza",pizza_restaurant,463,4.5,hide,no_hh_found,http://www.penelopepizza.com/
tucson,"Diamond Cafe",steak_house,445,4.2,hide,no_hh_found,http://www.ddcaz.com/tucson/dining-nightlife/diamond-cafe/
tucson,"Spice Garden Indian Cuisine",restaurant,435,4.4,hide,no_hh_found,https://spicegardenaz.com/
tucson,"Bazil's",italian_restaurant,433,4.3,hide,no_hh_found,http://bazilstucson.com/
tucson,"Kotu Korean BBQ",korean_barbecue_restaurant,427,4.4,hide,no_hh_found,https://kotukbbq.flipdish.menu/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br12301-website
tucson,"Indian Twist Airport",indian_restaurant,426,4.7,hide,no_hh_found,http://indiantwistairport.com/
tucson,"Phở Cần Thơ Vietnamese Cuisine",vietnamese_restaurant,419,4.1,hide,no_hh_found,https://www.phocanthotucson.com/#menu
tucson,"Casa Pita",restaurant,411,4.8,hide,no_hh_found,https://online.skytab.com/89676db9e223ec487235bb1855b0884d
